ProbeID	Name	Control_1	Control_2	Control_3	Grp78KO_1	Grp78KO_2	Grp78KO_3
Mrgpra2a	MRGPRA2A	0.030024389	0.032893308	0	0	0	0.04755443
Mrgpra2b	MRGPRA2B	0.007591032	0	0.08563466	0.038280934	0.061277214	0.114897266
Mrgpra3	MRGPRA3	0	0	0	0	0	0
Mrgpra4	MRGPRA4	0	0	0	0	0	0
Mrgpra6	MRGPRA6	0.044705167	0.019865531	0.17081158	0.067884386	0.11901535	0.078045756
Mrgpra9	MRGPRA9	0.015124873	0.0393441	0.043733716	0.030741084	0	0.0629163
Mrgprb1	MRGPRB1	0	0.006665789	0	0	0	0.016104057
Mrgprb11-ps	MRGPRB11-PS	0	0.032893308	0.0924506	0.08952568	0.06973244	0.024059866
Mrgprb12-ps	MRGPRB12-PS	0	0	0	0	0	0
Mrgprb13	MRGPRB13	0	0	0	0	0	0
Mrgprb2	MRGPRB2	0	0	0	0	0	0.031952877
Mrgprb3	MRGPRB3	0	0	0	0	0	0
Mrgprb4	MRGPRB4	0	0	0	0	0	0
Mrgprb5	MRGPRB5	0	0.013287439	0	0	0	0
Mrgprb7-ps	MRGPRB7-PS	0	0	0	0	0	0
Mrgprb8	MRGPRB8	0	0	0	0	0	0
Mrgprb9-ps	MRGPRB9-PS	0	0.013287439	0	0	0	0
Mrgprc1-ps	MRGPRC1-PS	0	0	0	0	0	0
Mrgprc2-ps	MRGPRC2-PS	0	0	0	0	0	0
Mrgprc3-ps	MRGPRC3-PS	0	0	0	0	0	0
Mrgprc4-ps	MRGPRC4-PS	0	0	0	0	0	0
Mrgprc7-ps	MRGPRC7-PS	0	0	0	0	0	0
Mrgprd	MRGPRD	0.030024389	0	0	0	0.008987152	0
Mrgpre	MRGPRE	0.63738614	0.7779926	0.80837804	0.9031115	1.0218928	1.1630772
Mrgprf	MRGPRF	0.5267457	0.41980726	0.6228748	1.2087185	1.1555172	1.02744
Mrgprg	MRGPRG	0.030024389	0.0393441	0.014791441	0.12458519	0.017894255	0.04755443
Mrgprh	MRGPRH	0	0.026400635	0.014791441	0	0.008987152	0.016104057
Mrgprx1	MRGPRX1	0.007591032	0	0.007423069	0	0.008987152	0
Mrgprx2	MRGPRX2	0	0	0	0.007774319	0.017894255	0
Mrgprx3-ps	MRGPRX3-PS	0	0	0	0	0	0
Mri1	MRI1	2.5562243	2.513626	2.6370301	3.1006756	3.0252447	2.936069
Mrip-ps	MRIP-PS	0.007591032	0.006665789	0	0	0.017894255	0
Mrln	MRLN	0.059173528	0.10166167	0.09922037	0.07515031	0.13491765	0.10763481
Mrm1	MRM1	1.436984	1.4703403	1.4199079	2.1391757	2.1737134	1.9832731
Mrm2	MRM2	2.0663595	2.0414062	2.066779	2.379064	2.1818955	2.2278137
Mrm3	MRM3	1.0532242	1.0805243	1.1049708	1.8453877	1.7218874	1.5251701
Mrnip	MRNIP	1.44958	1.682814	1.5778555	1.5671657	1.4362311	1.4170969
Mro	MRO	0.007591032	0.006665789	0	0.007774319	0	0
Mroh1	MROH1	4.300335	4.3543854	4.4298487	4.3998933	4.4455423	4.588117
Mroh2a	MROH2A	0.56211084	0.82597494	0.9242352	0.8309797	0.9650727	0.9706566
Mroh2b	MROH2B	0	0	0	0	0	0
Mroh3	MROH3	0	0.06473901	0.029367281	0.015488665	0.13491765	0.039784078
Mroh4	MROH4	0	0	0	0	0	0
Mroh5	MROH5	0.073435545	0.026400635	0.057896674	0.06056527	0.052749883	0.016104057
Mroh6	MROH6	0.09445429	0.077198654	0.1894786	0.06056527	0.052749883	0.039784078
Mroh7	MROH7	0.044705167	0.045753542	0.022105917	0.07515031	0.017894255	0.031952877
Mroh8	MROH8	0.2364128	0.22645491	0.34343925	0.2657279	0.43285942	0.25636142
Mroh9	MROH9	0.3283074	0.44154534	0.35395372	0.3461713	0.39709252	0.5531184
Mrpl1	MRPL1	2.383698	2.2974336	2.4152477	2.7328148	2.684428	2.739096
Mrpl10	MRPL10	3.641849	3.5656724	3.592881	4.028259	3.990179	3.9018157
Mrpl11	MRPL11	2.617571	2.5684192	2.4914827	3.183252	3.1641428	3.0836005
Mrpl12	MRPL12	3.7672298	3.6721385	3.565654	4.1912613	4.158805	3.9063973
Mrpl13	MRPL13	3.1823606	3.1127164	3.065477	3.5755692	3.5721767	3.35958
Mrpl14	MRPL14	3.9323108	3.9020085	3.860881	4.07628	3.9350889	3.8912635
Mrpl15	MRPL15	2.8720028	2.773506	2.736925	3.520082	3.4307432	3.1886563
Mrpl16	MRPL16	2.8297288	2.768062	2.570898	3.0289466	2.9940865	2.8888757
Mrpl17	MRPL17	3.6064882	3.5413606	3.493816	4.038077	3.9699383	3.8036673
Mrpl18	MRPL18	3.4536893	3.3534627	3.3303864	3.5501175	3.4952314	3.57609
Mrpl19	MRPL19	2.6041348	2.587211	2.4803178	3.0443048	3.0151136	2.8360171
Mrpl2	MRPL2	3.21929	3.1359458	3.2528112	3.8125958	3.7162485	3.4687638
Mrpl20	MRPL20	3.2125647	3.1775055	3.003488	3.6145701	3.61439	3.4080317
Mrpl21	MRPL21	2.86898	2.869783	2.6793184	3.2355618	3.2489343	3.1100125
Mrpl22	MRPL22	2.425665	2.3324432	2.3668308	2.6688895	2.6905713	2.5948803
Mrpl23	MRPL23	3.2079532	3.1691055	3.0497189	3.451487	3.3788774	3.2824993
Mrpl23-ps1	MRPL23-PS1	0	0.019865531	0.022105917	0.067884386	0.086431414	0
Mrpl24	MRPL24	3.9581094	3.8582354	3.7578917	4.755347	4.707024	4.332694
Mrpl27	MRPL27	3.0697107	2.952724	3.022528	3.4251673	3.343168	3.290994
Mrpl28	MRPL28	3.586641	3.5257368	3.4462953	3.9329782	3.8324256	3.72757
Mrpl3	MRPL3	3.263394	3.1976552	3.1974342	3.6657782	3.644802	3.503557
Mrpl30	MRPL30	3.4216082	3.296449	3.1805458	3.7678158	3.7452502	3.5147297
Mrpl32	MRPL32	3.4938438	3.3657799	3.3126354	3.5773158	3.5142238	3.4932456
Mrpl33	MRPL33	3.3882062	3.4118218	3.297323	4.1128225	4.0545216	3.770559
Mrpl34	MRPL34	3.1254482	3.1094387	3.0071778	3.2586272	3.25557	3.2286723
Mrpl35	MRPL35	2.452258	2.3971636	2.2716055	2.886376	2.81319	2.7248304
Mrpl36	MRPL36	2.908413	2.8548803	2.7826722	3.360377	3.207437	3.0674875
Mrpl37	MRPL37	3.2926962	3.2586088	3.259129	3.6456084	3.6136603	3.5844598
Mrpl38	MRPL38	3.5422013	3.5538774	3.3231628	3.9320607	3.8771598	3.6877415
Mrpl39	MRPL39	3.6406503	3.6711175	3.6552744	4.0037823	3.9763923	3.9601107
Mrpl4	MRPL4	3.6052463	3.6024349	3.592881	4.0093207	3.9666955	3.7322445
Mrpl40	MRPL40	2.9273574	2.9499273	2.8867772	3.397875	3.4121656	3.244937
Mrpl41	MRPL41	3.131454	3.0113645	2.9859614	3.2870219	3.1561007	3.1027455
Mrpl42	MRPL42	3.1986659	3.1356552	3.120235	3.4824228	3.5396976	3.3632402
Mrpl43	MRPL43	3.4880388	3.4303975	3.3772552	3.8461633	3.7497199	3.6688738
Mrpl44	MRPL44	2.9590776	2.8993065	2.730146	3.2315626	3.1713638	3.12546
Mrpl45	MRPL45	2.8106568	2.8625505	2.7105203	3.3797007	3.3450794	3.141725
Mrpl46	MRPL46	2.9117336	2.7805805	2.715463	3.2788231	3.2475314	3.1247468
Mrpl47	MRPL47	2.6915107	2.6538692	2.5098183	2.9289875	2.9392595	2.7526436
Mrpl48	MRPL48	3.6056604	3.516244	3.476	3.7331438	3.7433283	3.714799
Mrpl48-ps	MRPL48-PS	0.015124873	0	0.007423069	0.023143955	0.017894255	0.016104057
Mrpl49	MRPL49	3.165142	3.0564241	3.1149583	3.0707173	3.0124538	3.0772612
Mrpl50	MRPL50	3.2575467	3.284996	3.1808553	3.545174	3.4569826	3.381067
Mrpl51	MRPL51	3.624325	3.5409727	3.424212	3.894174	3.8679566	3.7883532
Mrpl52	MRPL52	3.6945467	3.525343	3.4524488	3.9996438	3.9998174	3.7191396
Mrpl53	MRPL53	3.5295477	3.352761	3.2654073	3.7839131	3.734311	3.5835586
Mrpl54	MRPL54	3.176336	3.0218444	2.974992	3.5729434	3.5617235	3.3882194
Mrpl55	MRPL55	2.3829951	2.4670677	2.3442183	2.7398958	2.6942394	2.5740614
Mrpl57	MRPL57	3.335371	3.2819867	3.165884	3.6921828	3.6379387	3.5123115
Mrpl58	MRPL58	3.699648	3.6777334	3.6283312	3.972833	3.937204	3.892092
Mrpl9	MRPL9	3.5302176	3.486599	3.470222	3.9003522	3.8519797	3.6968422
Mrps10	MRPS10	2.6471584	2.5902252	2.6000938	3.356848	3.3583593	3.046106
Mrps11	MRPS11	2.3551903	2.409259	2.29515	2.6661804	2.59218	2.5108502
Mrps12	MRPS12	3.290996	3.251384	3.058504	3.6287603	3.599447	3.2730095
Mrps14	MRPS14	3.4322526	3.3184843	3.2856827	3.878963	3.874539	3.6304657
Mrps15	MRPS15	2.6847742	2.6853747	2.733541	2.968655	3.0417614	2.977835
Mrps16	MRPS16	2.892488	2.827166	2.7531993	3.1643105	3.115291	2.96912
Mrps17	MRPS17	3.891932	3.8162923	3.8007681	4.3225155	4.2654796	4.3404455
Mrps18a	MRPS18A	2.9778705	2.91538	2.8452144	3.5152194	3.4668941	3.2628076
Mrps18b	MRPS18B	2.8179653	2.768482	2.4639676	4.015251	3.9824686	3.4887936
Mrps18c	MRPS18C	2.923679	2.9269094	2.7904785	3.2263086	3.1875157	3.072762
Mrps2	MRPS2	2.5292563	2.5081956	2.3758729	2.9928184	2.9633257	3.0127525
Mrps21	MRPS21	3.6233084	3.5910683	3.509316	3.5857873	3.5516777	3.6194332
Mrps22	MRPS22	2.2032344	2.210393	2.0992577	2.540918	2.545138	2.4313123
Mrps23	MRPS23	3.5069542	3.4443731	3.3881338	3.9191258	3.8448606	3.7052622
Mrps24	MRPS24	3.5044374	3.4280128	3.3677988	3.829351	3.749295	3.6426542
Mrps25	MRPS25	3.2706559	3.2761934	3.1755786	3.2526088	3.2316148	3.2238379
Mrps26	MRPS26	3.0039034	3.0396037	2.9210773	3.429223	3.361182	3.2686942
Mrps27	MRPS27	2.518876	2.476667	2.352758	3.4030821	3.4377308	3.0278013
Mrps28	MRPS28	2.8541665	2.8614037	2.826418	3.3106532	3.2704272	3.12439
Mrps30	MRPS30	3.048614	2.9596817	2.8486729	3.4833817	3.3742511	3.2840214
Mrps31	MRPS31	2.7200227	2.6748292	2.6975539	2.9422483	2.850935	2.8216298
Mrps33	MRPS33	3.25696	3.187217	3.1680815	3.4715705	3.4333694	3.3376212
Mrps34	MRPS34	3.270077	3.3031106	3.2542508	3.586436	3.5614672	3.4045322
Mrps35	MRPS35	3.0136807	2.9243987	2.950349	3.2125802	3.1437204	3.0262277
Mrps36	MRPS36	2.9439454	2.9218817	2.9440923	2.9561481	2.9101846	2.915173
Mrps36-ps1	MRPS36-PS1	0	0.019865531	0.007423069	0	0.008987152	0
Mrps36-ps2	MRPS36-PS2	0	0	0	0	0	0
Mrps36-ps3	MRPS36-PS3	0	0	0	0	0	0
Mrps5	MRPS5	2.8184202	2.822405	2.903666	3.0757732	3.1347265	3.0207012
Mrps6	MRPS6	3.2873027	3.1899743	2.824209	3.4881628	3.4166203	3.2846298
Mrps7	MRPS7	3.6364434	3.586448	3.3749633	3.9346583	3.8632283	3.7316613
Mrps9	MRPS9	3.8493671	3.8026574	4.017086	3.52285	3.495779	3.5855856
Mrrf	MRRF	2.6131122	2.5977213	2.5600142	2.8090186	2.808302	2.6829922
Mrs2	MRS2	3.6943572	3.8187916	3.9119375	3.7372422	3.804069	4.0532637
Mrto4	MRTO4	2.6976893	2.7074773	2.5530787	3.46744	3.3536367	2.9774218
Mrto4-ps2	MRTO4-PS2	0.015124873	0	0	0.015488665	0	0
Mrvi1	MRVI1	0.3283074	0.37025213	0.38990742	0.648746	0.7120576	0.7553201
Ms4a1	MS4A1	0.25429863	0.16032252	0.20780356	0.11070853	0.32800022	0.95827997
Ms4a10	MS4A10	0.030024389	0	0	0	0	0
Ms4a12	MS4A12	0	0	0	0	0	0
Ms4a13	MS4A13	0	0	0	0	0	0.008084445
Ms4a14	MS4A14	0	0	0.029367281	0	0	0.09294972
Ms4a15	MS4A15	0.4074062	0.42419285	0.37976614	0.28351888	0.2676888	0.39130908
Ms4a18	MS4A18	0	0	0	0	0	0
Ms4a2	MS4A2	0.20587328	0.12554051	0.80837804	0.16509588	0.3214758	1.3415036
Ms4a3	MS4A3	0	0.013287439	0.25508928	0.015488665	0.086431414	0.0629163
Ms4a4a	MS4A4A	0	0	0.036576297	0.08952568	0.017894255	0.47548294
Ms4a4b	MS4A4B	0.10136349	0.07098824	0.15817045	0.11767092	0.10285609	0.6759747
Ms4a4c	MS4A4C	0.1352111	0.089504965	0.07877196	0.015488665	0.06973244	0.30539235
Ms4a4d	MS4A4D	0.51770544	0.5161078	0.8726643	1.254271	1.3346257	1.3243797
Ms4a5	MS4A5	0	0	0	0	0	0
Ms4a6b	MS4A6B	0.21820122	0.11962404	0.28354624	0.22294174	0.13491765	1.1269158
Ms4a6c	MS4A6C	0.20587328	0.25795022	0.35395372	0.12458519	0.28819945	1.2387794
Ms4a6d	MS4A6D	0.08749701	0.077198654	0.029367281	0.103697315	0.10285609	1.0128068
Ms4a7	MS4A7	0	0	0.014791441	0.023143955	0	0.73217046
Ms4a8a	MS4A8A	0.41749534	0.35160533	0.20780356	0.19121909	0.34732193	0.98591495
Msantd1	MSANTD1	0.30048686	0.29348332	0.39493975	0.4754638	0.65275276	0.53426725
Msantd2	MSANTD2	1.8507233	2.125481	2.225203	2.1364148	2.1090224	2.2012212
Msantd3	MSANTD3	1.8940691	1.9457937	2.1620705	2.3047965	2.3433285	2.208382
Msantd4	MSANTD4	3.6116464	3.561693	3.5164237	3.7492535	3.7919273	3.885779
Msc	MSC	0.3817289	0.5121081	0.1894786	0.32946986	0.2108435	0.5247067
Msgn1	MSGN1	0	0	0	0	0	0
Msh2	MSH2	3.158689	3.188045	3.3556561	3.1160169	3.1641428	3.3030055
Msh3	MSH3	2.3332634	2.5054693	2.6854339	2.0588365	2.1581898	2.3355165
Msh4	MSH4	0.03739172	0.058450487	0.036576297	0.030741084	0.150571	0.016104057
Msh5	MSH5	0.71113867	0.7499552	0.82484114	0.5135402	0.6193001	0.7514988
Msh6	MSH6	3.2855935	3.2627141	3.3218193	3.3149164	3.3920224	3.5013564
Msi1	MSI1	0.36599994	0.18841106	0.5308428	0.21037318	0.43285942	0.4395254
Msi2	MSI2	4.490887	4.6680574	4.7343416	4.418784	4.5289135	4.7186694
Msl1	MSL1	4.387198	4.4471493	4.5024385	4.064154	4.0826197	4.344983
Msl2	MSL2	4.136756	4.2179465	4.413287	3.9396813	3.9802785	4.1737027
Msl3	MSL3	3.2918465	3.3121684	3.3828359	3.621273	3.645745	3.5923133
Msl3l2	MSL3L2	2.4317102	2.4527822	2.5425844	2.3962672	2.3089416	2.202119
Msln	MSLN	3.3600225	3.3859015	3.5904174	4.2288	4.3590965	4.4445233
Mslnl	MSLNL	0.044705167	0.026400635	0.09922037	0.030741084	0.07811678	0.031952877
Msmb	MSMB	0	0	0	0	0.008987152	0
Msmo1	MSMO1	4.7772818	4.7263055	4.834626	4.574195	4.5496445	4.2747655
Msmp	MSMP	0	0	0	0.015488665	0	0
Msn	MSN	5.119862	5.171925	5.157884	5.0852904	5.1606455	5.3085413
Msr1	MSR1	0.15498304	0.089504965	0.15178944	0.18475199	0.150571	1.1002614
Msra	MSRA	3.1420422	3.061447	3.138164	3.1280541	3.1232696	3.1615195
Msrb1	MSRB1	3.5169582	3.4621494	3.4847193	3.9528046	3.874539	3.7964041
Msrb2	MSRB2	3.2813075	3.130408	3.387127	2.8859403	2.8928254	3.1364503
Msrb3	MSRB3	4.3829246	4.4582105	4.385091	4.6625867	4.6961207	4.7074475
Mss51	MSS51	0.18075186	0.27840918	0.20780356	0.28937954	0.22536063	0.26262337
Mst1	MST1	1.5335715	1.4564086	1.434214	2.4461691	2.3337488	2.2012212
Mst1r	MST1R	0.7622009	0.9314759	0.8881102	1.3230963	1.1972746	0.9767879
Mstn	MSTN	0	0	0	0	0	0
Msto1	MSTO1	2.2691798	2.3453424	2.5466785	2.6997902	2.7671797	2.588802
Msx1	MSX1	0.2776594	0.327797	0.33281302	0.4608029	0.42107868	0.4076409
Msx2	MSX2	0	0	0	0.015488665	0	0.008084445
Msx3	MSX3	0.015124873	0.013287439	0.029367281	0.18475199	0.11901535	0.09294972
Mt1	MT1	4.1866164	4.135755	4.02137	5.157153	5.2154245	5.0932226
Mt2	MT2	2.8088212	2.8487015	2.736925	4.4848256	4.548021	4.226637
Mt3	MT3	0.16795045	0.089504965	0.0924506	0.18475199	0.22536063	0.30539235
Mt4	MT4	0.015124873	0	0	0	0	0
Mta1	MTA1	3.6752295	3.7851963	3.9206917	3.7483346	3.79923	3.8551488
Mta2	MTA2	4.506567	4.5031996	4.4211097	4.4548926	4.5116167	4.544923
Mta3	MTA3	3.43741	3.5056565	3.6805718	3.453958	3.527307	3.5125537
Mtag2	MTAG2	0.059173528	0.026400635	0.014791441	0.030741084	0.035473924	0.04755443
Mtap	MTAP	2.7265267	2.6482048	2.7139826	3.0221286	3.04133	2.897868
mt-Atp6	MT-ATP6	8.667504	8.398695	8.31504	8.365223	8.307941	8.388542
mt-Atp8	MT-ATP8	6.975882	6.6867104	6.5792394	6.602247	6.512296	6.6026154
Mtbp	MTBP	1.3715075	1.4085159	1.4759434	2.0834286	2.0386803	1.789084
Mtch1	MTCH1	6.1137834	6.0659413	6.1167383	5.906205	5.859635	6.029691
Mtch2	MTCH2	4.393056	4.3707523	4.3854623	4.772989	4.759825	4.746679
Mtcl1	MTCL1	4.8312874	5.0297346	5.274532	4.293842	4.3774023	4.4292517
mt-Co1	MT-CO1	9.417735	9.356736	9.299374	9.106439	9.024991	9.215787
mt-Co2	MT-CO2	8.401368	8.268328	8.212921	8.092542	8.003139	8.172984
mt-Co3	MT-CO3	8.600895	8.350859	8.26488	8.230009	8.167621	8.371046
Mtcp1	MTCP1	0.6454108	0.6607932	0.68860763	0.6848034	0.71647704	0.766697
mt-Cytb	MT-CYTB	8.545252	8.434261	8.368993	8.234324	8.159012	8.287112
Mtdh	MTDH	4.6563926	4.6917653	4.7415185	4.722022	4.7566495	4.7956967
Mterf1a	MTERF1A	0.9787553	0.8773384	1.0439167	1.3618269	1.3464386	1.1477394
Mterf1b	MTERF1B	0.7478758	0.614852	0.6108127	0.78577495	0.7805275	0.6841987
Mterf2	MTERF2	0.72230226	0.7992687	1.1413195	1.1159984	1.2081215	1.1425741
Mterf3	MTERF3	2.5383267	2.5565574	2.5355263	2.7995675	2.8303783	2.7333086
Mterf4	MTERF4	2.763727	2.7562354	2.6990585	2.9806118	2.9440243	2.9382207
Mtf1	MTF1	3.4322526	3.559031	3.4386692	3.4730244	3.5368116	3.756244
Mtf2	MTF2	2.3990374	2.5318716	2.7720127	2.5585947	2.6707783	2.8379197
Mtfmt	MTFMT	1.8975027	1.8600428	1.9294966	2.159192	2.1879883	2.0750027
Mtfp1	MTFP1	2.765647	2.7351956	2.4052122	2.5248	2.4807773	2.36645
Mtfr1	MTFR1	3.9805586	3.971924	3.8839805	4.046845	4.0127974	3.9904358
Mtfr1l	MTFR1L	4.963038	4.9483876	4.9809856	4.737935	4.7194214	4.8188415
Mtfr2	MTFR2	0.35537484	0.37025213	0.56105447	0.69264257	0.88266873	0.7779459
Mtg1	MTG1	1.9933076	2.0628843	2.0937643	2.493054	2.498745	2.3252532
Mtg2	MTG2	2.4838996	2.536646	2.5472622	2.7076287	2.7773392	2.4433718
Mthfd1	MTHFD1	5.3161864	5.3543506	5.4854217	4.7848616	4.8199325	5.0371194
Mthfd1l	MTHFD1L	1.4708109	1.5515033	1.5110809	2.5197878	2.5744536	2.3456752
Mthfd2	MTHFD2	1.6758533	1.8120604	1.2789428	4.4300985	4.449875	3.4858146
Mthfd2l	MTHFD2L	2.2762456	2.160778	2.0742962	2.231295	2.1090224	2.1949131
Mthfr	MTHFR	2.6319263	2.829933	2.9290733	3.2986193	3.4121656	3.228029
Mthfr-ps1	MTHFR-PS1	0	0	0.014791441	0	0	0
Mthfs	MTHFS	2.995936	2.994097	3.0518343	2.816516	2.9204571	2.9382207
Mthfsd	MTHFSD	2.4155073	2.4423685	2.5478454	2.706587	2.6831946	2.7422388
Mthfsl	MTHFSL	2.7780385	2.7553852	2.8738155	2.577151	2.4640183	2.6940286
Mtif2	MTIF2	2.5151865	2.6076295	2.581665	2.6563663	2.7500148	2.6235528
Mtif3	MTIF3	2.2809286	2.3656409	2.3506298	2.5610085	2.5867593	2.482777
Mtm1	MTM1	2.9689097	2.9551647	3.0454743	4.0497055	4.083837	3.72757
Mtmr1	MTMR1	3.5083244	3.5717063	3.5920606	3.3401198	3.4121656	3.5470505
Mtmr10	MTMR10	3.094177	3.1379783	3.2628436	3.1083755	3.1096683	3.2748532
Mtmr11	MTMR11	1.6365889	1.6927087	1.9009614	1.9649323	1.9476829	1.8132076
Mtmr12	MTMR12	3.3958962	3.5128603	3.6235704	3.3942142	3.4374406	3.7295203
Mtmr14	MTMR14	3.1883492	3.1888723	3.25741	4.0805097	4.0640273	3.7301047
Mtmr2	MTMR2	3.561211	3.5877438	3.70799	3.9440749	3.982973	3.9777472
Mtmr3	MTMR3	4.688661	4.7985816	4.791477	4.6235905	4.664127	4.792606
Mtmr4	MTMR4	3.9512458	4.086433	3.9956622	4.27773	4.3149533	4.261576
Mtmr6	MTMR6	3.8609817	3.851579	3.852218	4.0445237	4.058584	4.0990005
Mtmr7	MTMR7	2.0537345	2.0509133	2.014503	2.2602077	2.265866	2.4510982
Mtmr9	MTMR9	3.7938228	3.8388517	3.9459274	4.016939	4.059208	4.1474943
mt-Nd1	MT-ND1	8.317341	8.120497	8.113283	7.833516	7.7557755	8.024427
mt-Nd2	MT-ND2	8.332971	8.150616	8.08323	7.733126	7.6941433	7.891916
mt-Nd3	MT-ND3	6.569061	6.3239655	6.1995845	5.985504	5.862566	6.137813
mt-Nd4	MT-ND4	8.4228	8.328946	8.30289	7.992653	7.94208	8.161663
mt-Nd4l	MT-ND4L	6.331436	6.3573937	6.2711444	5.8964047	5.830875	6.0846767
mt-Nd5	MT-ND5	8.297592	8.219202	8.159643	7.8612475	7.814449	7.968522
mt-Nd6	MT-ND6	6.8867664	6.788516	6.7706532	6.483019	6.439499	6.58636
Mtnr1a	MTNR1A	0.08749701	0.107685044	0.029367281	0.023143955	0.07811678	0.031952877
Mtnr1b	MTNR1B	0	0	0	0	0	0.008084445
Mto1	MTO1	2.4430308	2.4336069	2.3984654	2.6585555	2.7237015	2.460153
Mtor	MTOR	3.8643441	4.0002437	4.1747527	3.7631168	3.8450537	4.021325
Mtpap	MTPAP	2.9088287	2.8792205	2.793219	3.0714412	3.1268392	2.974524
Mtpn	MTPN	5.419932	5.429313	5.4223614	5.5280204	5.541449	5.666956
Mtr	MTR	3.0471675	3.1962879	3.3202047	3.0048778	3.0681372	3.1959918
Mtrf1	MTRF1	1.4829905	1.5739284	1.5290049	1.825465	1.9642804	1.7559865
Mtrf1l	MTRF1L	2.1819704	2.1077602	2.1029034	1.8649213	1.817231	2.110052
mt-Rnr1	MT-RNR1	6.576899	6.5531926	6.479262	6.130287	6.08849	6.111652
mt-Rnr2	MT-RNR2	8.131119	7.95988	7.984343	7.223329	7.115069	7.269098
Mtrr	MTRR	2.2707543	2.219882	2.1874695	2.9430714	2.8545802	2.5839126
Mtss1	MTSS1	4.2687306	4.4146686	4.6377616	3.4213502	3.6065788	3.8228412
Mtss1l	MTSS1L	2.1487575	2.2825334	2.3276439	2.3240778	2.325842	2.6813262
mt-Ta	MT-TA	0	0	0	0	0.035473924	0
mt-Tc	MT-TC	0	0	0	0	0	0.016104057
mt-Td	MT-TD	0	0	0	0	0	0
mt-Te	MT-TE	0.015124873	0	0.014791441	0	0	0
mt-Tf	MT-TF	0	0	0	0	0	0
mt-Tg	MT-TG	0	0	0	0	0	0
mt-Th	MT-TH	0	0	0	0	0	0
mt-Ti	MT-TI	0	0	0	0	0	0
mt-Tk	MT-TK	0	0	0	0	0	0
mt-Tl1	MT-TL1	0	0.013287439	0	0	0	0.016104057
mt-Tl2	MT-TL2	0	0	0	0	0	0
mt-Tm	MT-TM	0.015124873	0	0	0	0	0
mt-Tn	MT-TN	0	0	0	0	0	0
Mttp	MTTP	2.3146164	2.3291924	2.4238644	2.6447937	2.703351	2.7766771
mt-Tp	MT-TP	0	0	0	0	0	0.016104057
mt-Tq	MT-TQ	0	0	0	0	0	0
mt-Tr	MT-TR	0	0	0	0	0	0
mt-Ts1	MT-TS1	0	0	0	0	0	0
mt-Ts2	MT-TS2	0	0	0	0	0	0
mt-Tt	MT-TT	0	0	0	0	0	0
mt-Tv	MT-TV	0	0	0	0	0	0
mt-Tw	MT-TW	0	0	0	0	0	0
mt-Ty	MT-TY	0	0	0	0	0	0
Mturn	MTURN	2.3325243	2.392284	2.4092383	2.4215293	2.4477549	2.6033285
Mtus1	MTUS1	4.741295	4.8588996	4.9175115	4.7470517	4.8301487	5.055034
Mtus2	MTUS2	2.1389334	2.269484	2.5343451	1.7510793	1.8838968	2.387548
Mtx1	MTX1	2.8633418	2.8529534	2.9707994	3.4502494	3.3883712	3.260007
Mtx2	MTX2	3.0263238	3.0726566	3.0507772	3.392641	3.3862355	3.324269
Mtx3	MTX3	1.9312048	1.9970144	2.12272	1.8292309	2.0957885	2.0891702
Muc1	MUC1	6.5724764	6.605117	6.7234087	6.0210586	6.137628	6.665251
Muc13	MUC13	0.073435545	0.06473901	0.0924506	0.13145196	0.23254092	0.23091394
Muc15	MUC15	0	0.032893308	0	0	0	0.016104057
Muc16	MUC16	1.7953405	2.0221162	2.2276154	2.2544916	2.4359741	2.7639651
Muc19	MUC19	0.1352111	0.26823202	0.20780356	0.06056527	0.06973244	0.15739809
Muc2	MUC2	0.044705167	0.0393441	0.014791441	0.030741084	0	0.016104057
Muc20	MUC20	3.2941108	3.3468938	3.4120023	3.23002	3.3874564	3.5815272
Muc3	MUC3	0.030024389	0.032893308	0.014791441	0	0	0.055264864
Muc3a	MUC3A	0	0	0	0.015488665	0	0
Muc4	MUC4	3.7339187	4.004399	4.163576	4.343823	4.599712	4.5824866
Muc5ac	MUC5AC	2.7190182	2.767642	1.9338154	2.7333221	2.9430733	3.3015118
Muc5b	MUC5B	5.594712	5.6995473	4.991724	5.2796583	5.436292	5.215435
Muc6	MUC6	0.4074062	0.45010996	0.5652969	0.27169347	0.18866484	0.29335815
Mucl1	MUCL1	0	0	0	0	0	0
Mucl2	MUCL2	0	0	0	0.04576436	0	0
Mug1	MUG1	0	0	0.007423069	0	0	0
Mug2	MUG2	0.007591032	0	0	0	0	0.008084445
Mug4-ps	MUG4-PS	0	0	0	0	0	0
Mug-ps1	MUG-PS1	0	0	0	0	0	0.008084445
Mul1	MUL1	3.5627248	3.5993311	3.5629113	3.779646	3.7138302	3.7339919
Mum1	MUM1	2.5268235	2.6858308	2.8909228	2.6023335	2.699109	2.773134
Mum1l1	MUM1L1	2.2452598	2.2743115	1.7677824	1.6007888	1.5284585	1.6787668
Mup1	MUP1	0	0	0	0	0	0
Mup10	MUP10	0	0	0	0	0	0
Mup11	MUP11	0	0	0	0	0	0
Mup12	MUP12	0	0.013287439	0	0	0	0
Mup13	MUP13	0	0	0	0	0	0
Mup14	MUP14	0	0	0	0	0	0
Mup15	MUP15	0	0	0	0	0	0
Mup16	MUP16	0	0	0	0	0	0
Mup17	MUP17	0	0	0	0	0	0
Mup18	MUP18	0	0	0	0	0	0
