ProbeID	Name	Xenograft_PF_treated_F1_S40	Xenograft_PF_treated_F2_S36	Xenograft_control_C1_S15	Xenograft_PF_treated_F3_S50	Xenograft_control_C2_S5	Xenograft_control_C3_S52
ARHGEF7-IT1	ARHGEF7-IT1	0	0	0	0	0	0
AC125437.1	AC125437.1	1.343208816	1.312682597	1.338954898	1.459872229	1.389005043	1.269326445
AC006141.1	AC006141.1	0.148466901	0.095090757	0.243312019	0.050449456	0	0.153868878
AC023300.1	AC023300.1	0	0	0	0	0	0
NRG1-IT3	NRG1-IT3	0	0	0	0	0	0
NRG1-IT1	NRG1-IT1	0	0	0	0	0	0
AC112512.1	AC112512.1	0	0	0.17825571	0.038169532	0.051627831	0.037578457
AL589863.1	AL589863.1	0	0	0	0	0	0
AL731568.1	AL731568.1	0.237301831	0.528584321	0	0.475805013	0	0
CAMTA1-IT1	CAMTA1-IT1	0	0	0.278621177	0	0.781036514	0.225815376
AC015911.3	AC015911.3	0	0	0.166448088	0	0.124984081	0.09392263
AC022613.3	AC022613.3	0	0	0.049876353	0.119128117	0	0.040172832
AC007849.1	AC007849.1	0	0	0.166019956	0	0	0
AC022726.1	AC022726.1	0	0	0	0	0	0
AC022898.2	AC022898.2	0.112134552	0.075086645	0.186660285	0	0	0
AL035078.2	AL035078.2	0	0	0	0	0	0
AC090971.5	AC090971.5	0	0	0	0	0	0
AC022447.6	AC022447.6	0	0	0	0	0	0
ERC2-IT1	ERC2-IT1	0.032504036	0.053512176	0.029373867	0.09363481	0.03247258	0.046968597
AC026316.3	AC026316.3	0	0	0.059733486	0.032749452	0	0.063878408
AC051619.8	AC051619.8	0.73375607	0.346287494	0.904940293	0	0.966181629	0.939215292
ERI3-IT1	ERI3-IT1	0	0	0.128133679	0.204150735	0	0.103547055
FMR1-IT1	FMR1-IT1	0.347291471	0.917603608	0	0.667506144	0.343199718	0.249783902
AC104237.2	AC104237.2	0	0	0	0.171115855	0	0
MACROD2-IT1	MACROD2-IT1	0	0	0	0	0	0
AC018926.3	AC018926.3	1.137877265	0.868597483	0	0.368275542	0.261816016	0.359147798
AL512283.1	AL512283.1	0.203203663	0.087706144	0.048333571	0.15205878	0.202968051	0.038927345
AC018755.4	AC018755.4	0	0	0	0	0	0
LINC01014	LINC01014	0	0	0	0	0	0
AL359697.1	AL359697.1	0.534499924	0.455042303	1.13834922	0.863428661	0.291065983	0.849475712
KCND3-IT1	KCND3-IT1	0	0	0	0	0	0
AC027796.1	AC027796.1	0.185719415	0	0.688501767	0	0	0.134767549
AC078962.1	AC078962.1	0	0	0	0	0	0
ATP2B2-IT2	ATP2B2-IT2	0	0	0	0	0	0
CDC42-IT1	CDC42-IT1	0	0	0.115370498	0	0	0
AP001625.1	AP001625.1	0	0	0	0	0	0
AL049840.4	AL049840.4	3.72334012	4.109895411	3.304242337	3.810021442	3.759784345	3.618132917
AC026108.1	AC026108.1	0	0	0	0	0	0
AC007684.1	AC007684.1	0	0.464841798	0	0	0	0
AC253536.3	AC253536.3	0	0.4845063	0.621434419	0.121917218	0.311113617	0.962243239
ST7-OT4	ST7-OT4	0.674995778	0.449002412	0.427522612	0.473963089	0.20346655	0.515340555
AC010547.2	AC010547.2	0	0	0	0	0	0
AC018926.1	AC018926.1	0.236444859	0.526948187	0.211844541	0.603133267	0.235481995	0.324703477
AC022306.3	AC022306.3	0.167761261	0.267625683	0.150536281	0.345088613	0.452923259	0
FGF14-IT1	FGF14-IT1	0	0	0.036629645	0	0	0
AC027335.1	AC027335.1	0	0	0	0	0	0
AL354892.6	AL354892.6	0.129992088	0.073481486	0.219884075	0.171951046	0.119913093	0.247832748
AC079336.1	AC079336.1	0.249566698	0.208976652	0	0	0	0
AC008250.2	AC008250.2	0	0	0	0	0	0
AC008734.2	AC008734.2	0.205959219	0.325897542	0	0	0	0.149399856
AJ011931.1	AJ011931.1	0	0	0.050388158	0	0	0
AC016027.3	AC016027.3	0	0	0	0	0	0
AC107909.1	AC107909.1	0.151083371	0.300508001	0.258691375	0.118379263	0	0
AC023158.1	AC023158.1	0	0	0	0	0	0
AC245884.9	AC245884.9	0.202200792	0.168953901	0	0.28611466	0	0
KCNH1-IT1	KCNH1-IT1	0	0	0	0	0	0
AC026356.2	AC026356.2	0.51164008	0.582513613	0.229901652	0.247203251	0.082176911	0.192256039
AL606834.1	AL606834.1	3.262820991	3.28368476	1.588411226	3.29628119	2.027631803	1.557615947
AC090206.1	AC090206.1	0	0	0	0.031876908	0	0
AL645924.1	AL645924.1	0	0.625085289	1.728904418	0.566783013	1.220967572	0.929525154
AC025857.2	AC025857.2	1.084254797	0.544547702	2.144490208	0.26746868	2.124414165	2.533142189
AC021517.1	AC021517.1	0	0	0	0	0	0
AL079301.1	AL079301.1	0.044500438	0	0	0.064972086	0	0
AC120498.2	AC120498.2	0	0	0	0	0	0
AC020658.4	AC020658.4	0	0	0.490566023	0	0.124709935	0.405616666
AP001267.4	AP001267.4	0	0.141835591	0	0	0	0
AC011998.3	AC011998.3	0	0	0	0	0	0
AC092168.2	AC092168.2	0.117586936	0.507556179	0.383209372	0.087030579	0.326765124	0.314922699
SMIM2-IT1	SMIM2-IT1	0	0	0	0	0	0
AL512506.1	AL512506.1	0.225371189	0.504481073	0	0.692539681	0	0
AC008870.2	AC008870.2	0.51780681	0.926372193	0.723519244	0.812092365	0.672279594	0.98856036
AC016949.1	AC016949.1	0.102786037	0.043792574	0.382431533	0.076932684	0.052296383	0.218303806
AC103853.2	AC103853.2	0	0	0	0	0	0
AC092384.3	AC092384.3	0	0	0.985433394	0	1.974238174	0.779078137
Z94160.1	Z94160.1	0.036319614	0.059738192	0.32546701	0.053119124	0.071675501	0.198862481
AC105150.1	AC105150.1	0	0	0	0	0	0
NTM-IT	NTM-IT	0	0	0	0	0	0
AC004593.2	AC004593.2	0	0.045637414	0	0	0	0
AC100823.1	AC100823.1	0.685070009	1.090331799	0	1.35079707	0	0
AC011753.2	AC011753.2	0.566260858	0.344858032	0.573331865	0.323486518	0	0.206538206
AC005911.1	AC005911.1	0	0.627086627	1.119010819	0.783254642	1.103954127	1.399603154
AC084117.1	AC084117.1	0	0	2.397504537	0	1.836303894	1.316435411
AC023449.2	AC023449.2	0.029269538	0	0.026455612	0.042871929	0	0.021284844
AC090912.3	AC090912.3	0	0	0.29910982	0.359647106	0	0
AL354936.1	AL354936.1	0	0	0	0	0	0
AC124017.1	AC124017.1	0	0.07389151	0.041277893	0.065722984	0	0.032732105
AC009754.1	AC009754.1	0.325935524	0.394212291	0	0.454369644	0	0
AC051618.1	AC051618.1	0	0	0	0	0	0
RASA3-IT1	RASA3-IT1	0	0	0	0	0.152542993	0
AC084824.3	AC084824.3	0.25048868	0.583948411	0.240680682	0.671949117	0.093962371	0.522959662
AC008652.1	AC008652.1	0	0	0	0	0	0
AC023421.1	AC023421.1	0	0	0	0	0	0
AL078582.1	AL078582.1	0	0	0	0	0	0
DHRSX-IT1	DHRSX-IT1	0.134158367	0.111195209	0	0.098770823	0	0
AL359475.1	AL359475.1	0	0	0	0	0	0
LINC01218	LINC01218	0	0	0.489277801	0	0.538653376	0.516941
AC121493.1	AC121493.1	0.418894793	0.353940892	0	0	0	0.162868704
AC100778.1	AC100778.1	0	0	0	0	0	0.262963472
AC002044.1	AC002044.1	0	0	0	0	0	0
AL008721.2	AL008721.2	1.013054853	1.320311371	0.840609863	1.20329514	0.25187903	0.619132192
AC012676.1	AC012676.1	1.091801369	1.273265224	1.132761075	1.203514411	1.771209487	1.279073051
KCNJ6-AS1	KCNJ6-AS1	0	0	0	0	0	0
AL360091.1	AL360091.1	0	0	0.329728684	0	0	0
AC009152.1	AC009152.1	0	0	0.148279457	0.062568408	0	0
AL158825.2	AL158825.2	0.802930199	0.46996514	0.440035809	0.494406394	0.354583052	0.739117932
AC131391.1	AC131391.1	0	0.155387866	0	0	0	0
AC005730.3	AC005730.3	0	0.481152184	0.712680293	0.231668332	0	0
AC104393.1	AC104393.1	0	0	0	0	0	0
AL031666.3	AL031666.3	0	0	0.069815433	0	0.077331883	0
AL591742.2	AL591742.2	0.332410056	0.435710727	0	0.381840406	0	0.050651723
THRB-IT1	THRB-IT1	0.121662777	0.255465685	0.340343498	0.407274427	0.083875749	0.202042776
AL138799.2	AL138799.2	0	0	0	0	0	0
AC026124.2	AC026124.2	0.655315188	0.842221796	0.118655146	0.356681339	0.252433826	0.18572322
AC092468.1	AC092468.1	0	0	0.278735348	0	0	0
AL807757.1	AL807757.1	0	0	0	0	0	0
LNX1-AS2	LNX1-AS2	0.907069863	1.042755687	0.537230455	1.592010615	0.824429793	0.448557411
AC100797.3	AC100797.3	0	0.719129982	0.636611165	0.156124751	0.957035717	1.066351005
AC068888.2	AC068888.2	0.174176285	1.073347253	0.2969965	0	0.173430655	0.279144386
AGBL5-IT1	AGBL5-IT1	0.351517522	0.931602884	1.14814016	0.848924742	1.246310789	1.109895411
AC099568.1	AC099568.1	0	0.156409561	0.16788455	0.139064724	0	0
AC093423.2	AC093423.2	0.234749004	0.196420715	0	0	0	0
AL450344.1	AL450344.1	0.136700112	0	0	0.284652711	0	0.303216124
AL450344.3	AL450344.3	0.539076404	0.458105829	0	0.219718073	0	0
AL354892.3	AL354892.3	0.129992088	0.073481486	0.219884075	0.171951046	0.119913093	0.247832748
MIR600HG	MIR600HG	0.816086839	0.915946094	1.062571448	0.847673867	0.578973965	0.864191661
AC003992.1	AC003992.1	0	0	0	0	0	0
AC116612.1	AC116612.1	0	0	0	0	0	0
MAST4-IT1	MAST4-IT1	0	0	0	0	0	0
AC127540.1	AC127540.1	0.123792253	0	0	0.177828518	0	0.089904733
AC007014.2	AC007014.2	0.383949202	0.462226165	0.345857328	0.7368949	0.382646228	0.148482521
AC016405.1	AC016405.1	0.398801279	0.641583021	0.928286933	0.4647381	0.109313483	0.726302859
AL356299.2	AL356299.2	0.292515562	0.354792906	0.379680842	0.409848181	0.153219061	1.032051459
DAPK1-IT1	DAPK1-IT1	0	0	0	0	0	0
AC087481.3	AC087481.3	2.257671451	2.589224173	2.223858073	2.436127184	1.858319243	2.127563949
AC007922.2	AC007922.2	0	0	1.030307825	0.364708011	0	0.348769505
AC036176.3	AC036176.3	0	0	0.225076222	0	0	0.182333804
ATG10-IT1	ATG10-IT1	0	0	0	0.285382095	0.199066089	0.145700929
HS1BP3-IT1	HS1BP3-IT1	0.148789665	0.124122967	0.133615078	0.110255121	0.282901156	0.208478554
Z83843.1	Z83843.1	0.317005309	0.614853047	0.629572046	0.597981134	0.14123789	0.335348333
AC139768.1	AC139768.1	0.576199944	0.843812639	0.941113825	0.459100023	0.81580493	0.905811441
AC008627.1	AC008627.1	0	0	0	0	0	0
AC104237.3	AC104237.3	0	0.203592088	0	0.180981658	0	0
AC008088.1	AC008088.1	0	0	0	0	0	0.350942999
AC008781.3	AC008781.3	0	0	0	0	0	0
AC027277.2	AC027277.2	0	0.197813821	0	0	0	0
AC023394.2	AC023394.2	0	0.167768967	0	0.076681948	0	0
AC007223.1	AC007223.1	0	0	0	0	0	0
ARHGAP22-IT1	ARHGAP22-IT1	0	0	0	0	0	0
OPCML-IT1	OPCML-IT1	0.02362015	0.019617236	0	0	0	0.017177784
AL049539.1	AL049539.1	0	0.182285489	0	0.16206692	0	0.30051503
AC124312.4	AC124312.4	0	0	0	0	0	0
AF131215.4	AF131215.4	0	0	0	0	0	0
AC078789.1	AC078789.1	0	0	0	0.291198038	0	0.149399856
AC078950.1	AC078950.1	0	0.238061662	0.400206727	0.232074965	0	0
AL606834.2	AL606834.2	0.783560583	0.562478366	0.715403166	0.706258233	0.655480062	1.223817924
AC008982.2	AC008982.2	0.860557635	0.239413929	1.286035386	0.513064191	0.492404934	0.835125319
CACNA1C-IT1	CACNA1C-IT1	0	0	0	0	0	0
AC007598.1	AC007598.1	0	0	0	0	0	0
AC007996.1	AC007996.1	1.239318603	1.433023526	1.535296531	1.586524574	1.966677786	1.590836721
AC008750.5	AC008750.5	0.208524751	0.17430542	0.634750307	0	0	0.63474659
AC087241.4	AC087241.4	0.208133905	0	0	0	0.203338997	0
AC018926.2	AC018926.2	0	0.671078651	0.173246427	0.143542318	0.192710539	0
N4BP2L2-IT2	N4BP2L2-IT2	0.409607087	0.597112547	0.459915234	0.505458056	0.054636658	0.332886631
AF230666.2	AF230666.2	0	0	0.104272375	0.085794597	0	0
AC015540.1	AC015540.1	0	0	0	0	0	0
AP001033.2	AP001033.2	2.30158472	1.976136306	0.629832194	2.280763348	0.151250965	0.712703181
AC016822.1	AC016822.1	0	0	0	0	0	0
AL353150.1	AL353150.1	1.304990498	1.891341411	0.931534809	1.535731989	0.293682416	0.718775879
AC105137.2	AC105137.2	0.594513198	0.644502372	0.384705227	0.543405805	0.359370484	0.408097702
AC018607.1	AC018607.1	0	0	0.412689407	0	0	0
ATP2B2-IT1	ATP2B2-IT1	0	0	0	0	0	0
AC006249.1	AC006249.1	0	0	0	0	0	0
AC103702.1	AC103702.1	0.380207457	0.359575144	0.047821735	0.434429139	0.078144846	0.019372281
AC022469.1	AC022469.1	0	0	0	0	0	0
AL356055.1	AL356055.1	0	0	0	0	0	0
AC015802.5	AC015802.5	0.270294504	0.226679917	0	0.201391719	0.691270615	0.368451005
AC015802.3	AC015802.3	0	0.275833082	0.402068342	0.565666385	0.672356544	0.606326618
AL031658.2	AL031658.2	0	0	0	0	0	0
ANKRD10-IT1	ANKRD10-IT1	1.467029009	2.037058853	3.134490393	2.081765691	2.055022076	2.877155275
AC037441.2	AC037441.2	0	0	0	0	0	0
AC027237.4	AC027237.4	0.122634423	0	0.110277842	0.17620531	0	0
AC015563.1	AC015563.1	0	0	0	0	0.211133088	0
AC078852.2	AC078852.2	0	0.283664612	0.434464368	0.253366081	0	0.247956671
AC113139.1	AC113139.1	0.636527645	0	0	0.489015701	0	0
CACNA1C-IT3	CACNA1C-IT3	0	0	0	0	0	0
CACNA1C-IT2	CACNA1C-IT2	0	0	0	0	0	0
AC087501.4	AC087501.4	0.462005188	0.601521576	0.531423883	0.485049616	0.521146243	0.438661198
AC079600.3	AC079600.3	0	0	0	0	0	0
AL731559.1	AL731559.1	0.068864349	0.069775021	0.17547989	0.065280159	0.169907048	0.13813817
AP005432.1	AP005432.1	0.019957201	0.095588528	0.035451902	0.028945053	0.039145133	0.042624448
LARGE-IT1	LARGE-IT1	0	0	0	0	0	0
AL121839.4	AL121839.4	0.095295639	0.094750753	0.092766137	0.078626092	0.043315105	0.094755887
AC011726.3	AC011726.3	0	0.256323514	0.143975865	0.118916495	0	0.224115618
Z98884.2	Z98884.2	1.537942091	1.709422987	1.086885648	1.656578743	1.532306984	1.556380364
AC024619.1	AC024619.1	0	0	0	0	0	0
AL513412.1	AL513412.1	0	0	0	0	0	0
AC009268.2	AC009268.2	0.578234458	0.859024134	0.369558054	0.878270983	0.21861132	0
AC114980.1	AC114980.1	0.244564395	0.223628899	0.114848865	0.169833948	0	0.062782381
AL365273.1	AL365273.1	2.568722876	3.135416665	3.407392183	3.037441967	3.792209847	3.295767098
AC099811.5	AC099811.5	0	0	0.089495575	0.07353194	0	0.206638223
AC090539.1	AC090539.1	0	0	0.212584279	0	0	0
AC019257.4	AC019257.4	0	0	0.510344212	0	0.70899236	0.421516859
AC092125.1	AC092125.1	0	0	0	0	0	0
AP002815.1	AP002815.1	0	0	0	0	0	0
AL844908.2	AL844908.2	2.088209455	2.404478097	1.372316949	2.428501546	0.720470228	0.943575563
REV3L-IT1	REV3L-IT1	0.294687203	0	0.480842085	0.403777076	0.528019139	0.561555874
AP000892.2	AP000892.2	0	0.989854726	0.842672365	0.284491628	0	0.504011154
AL049795.2	AL049795.2	2.092217588	1.588689454	0	0.679790393	0	0.797935178
AC104695.3	AC104695.3	0	0	1.361021557	1.026757574	0.776663266	0.580137764
AL109923.1	AL109923.1	0	0.129106783	0	0	0.293682416	0.112326084
ITCH-IT1	ITCH-IT1	0	0	0.725408742	0	0	0
AC039056.2	AC039056.2	1.961182489	0.423799735	0.986514332	0.264436745	1.246937029	0.836451754
AC007497.1	AC007497.1	0.44285859	0.75958879	0.4011138	0.608748696	0.308933971	0.227848258
TMEM212-IT1	TMEM212-IT1	0	0	0	0	0	0
AC002059.1	AC002059.1	0.941645718	0.70806272	0	0.417362692	0	0
AC100778.2	AC100778.2	0	0.803606469	0.745893012	0.28611466	0.203783756	0.741156302
AL356966.1	AL356966.1	0.169899353	0.146987512	0.729354292	0.316252347	0.483442788	0.473087704
AC008738.1	AC008738.1	0	0	0.267061114	0	0.296484426	0.216245003
AC100797.1	AC100797.1	0	0.719129982	0.636611165	0.156124751	0.957035717	1.066351005
AC087301.1	AC087301.1	0	0.586680208	0.854081847	0	0	1.04498157
AL122023.1	AL122023.1	0.935472572	1.326508586	0.081454166	1.033454718	0.176232123	0.128255518
AC004908.2	AC004908.2	0.761170364	0.868496342	0.389671431	0.350193966	0.429062077	0.770067017
AC073964.1	AC073964.1	0	0	0	0	0	0
AC005726.3	AC005726.3	1.399160154	1.233661088	0.788529532	1.351096831	0.724306254	0.575516617
AC019185.2	AC019185.2	0.190321551	0	0	0	0	0.221276993
AC007906.1	AC007906.1	0.186778167	0.155960312	0	0.138665081	0	0.135520686
AC103703.1	AC103703.1	0	0.209469586	0	0.09640625	0.129902567	0
AC008569.2	AC008569.2	0	0.213713081	0.08095313	0.066486166	0	0
AP005202.1	AP005202.1	0	0	0	0	0	0
AC099811.1	AC099811.1	0.186961943	0.119046022	0.209012847	0.172659041	0.049003373	0.201870945
AL356740.2	AL356740.2	0	0	0	0	0	0
AL158212.1	AL158212.1	0	0	2.120521152	0	2.341806466	1.777977222
AC008103.1	AC008103.1	0	0	0	0	0	0
HLCS-IT1	HLCS-IT1	0.176306175	0	0	0	0.175758351	0
AC007991.2	AC007991.2	0	0	0	0	0	0
AL355483.1	AL355483.1	1.092241272	0	0.990119852	0.496747639	1.935433345	0.471398711
AL691482.3	AL691482.3	0.131975819	0.188236325	0.458927899	0.244384159	0.341538357	0.328129876
AC091044.1	AC091044.1	0	0	0	0.222593148	0	0
AL117336.2	AL117336.2	0.884952642	0	0.320284795	0.268706258	1.086063597	1.249948907
AL133320.1	AL133320.1	0.03196976	0.025005683	0.032905001	0	0.062004937	0
AC079336.3	AC079336.3	0.207224435	0	0	0	0	0
AC008147.2	AC008147.2	0.131232684	0.085663001	0.127869902	0.112958427	0.015586058	0.105657966
AL078599.2	AL078599.2	0	0	0	0	0	0
AC037198.1	AC037198.1	0.220217259	0.184571026	0.102827416	0.240211734	0.410462681	0
AC023908.1	AC023908.1	0	0	0	0	0	0
AC087683.2	AC087683.2	0.375276362	0.791488204	0.607175471	0.281460872	0.37350122	0
DIP2A-IT1	DIP2A-IT1	0	0.202851484	1.095647666	0	0	0.829610917
AC096708.3	AC096708.3	0	0	0	0	0	0
AC040896.1	AC040896.1	0	0.171064601	0	0.530460337	0	0.148482521
AL133243.2	AL133243.2	1.501851831	0.898478482	0.262286415	0.982147736	0.21133248	0.323714776
AL133243.1	AL133243.1	0.781878361	0.481152184	0	1.031804514	0.308300291	0
AL133243.3	AL133243.3	0.293954272	0.311303147	0.337898302	0.30719651	0.235946357	0.294715431
AC004080.4	AC004080.4	1.005098122	1.321656843	0	1.022410427	0.264112418	0.194438855
AC023830.3	AC023830.3	0	0.042075972	0	0.037372803	0	0.107686798
AC016987.2	AC016987.2	0	0	0	0	0	0
AC036214.2	AC036214.2	1.629641051	1.39967424	0.993167835	1.767120839	0.929519094	0.913414501
AC090164.2	AC090164.2	0.183722789	0	0	0	0	0
AP000553.2	AP000553.2	0.787419091	1.320871655	0.215617719	0.612076909	0.624944034	0.598569112
AC007278.1	AC007278.1	0	0	0	0	0	0
AC007278.2	AC007278.2	0	0	0	0	0	0
AC024361.1	AC024361.1	0.39949269	0.640193331	0.124216686	0.552462656	0	0.214400881
FP325332.1	FP325332.1	0.10468206	0.057420049	0.114846733	0.14906682	0.068703275	0.123892481
SLIT2-IT1	SLIT2-IT1	0	0	0	0	0	0
AL157762.1	AL157762.1	0.25425298	0	0.424187927	0	0	0.494658301
AL021707.8	AL021707.8	1.585875918	1.39768798	2.165947303	1.300492773	0	1.222662386
U73169.1	U73169.1	0	0.259346014	0	0.429439215	0.306936468	0
RERG-IT1	RERG-IT1	0	0	0	0	0	0
AC106037.1	AC106037.1	0.986204847	0	0.579587599	1.019723261	0.355124547	0.995290579
AL449423.1	AL449423.1	0	0	0.560230715	0.176007388	0	0
AL133520.1	AL133520.1	1.634435284	1.600264995	0.55695514	1.80903983	0.689340316	0.588496619
AC012676.7	AC012676.7	0.297111574	0.220635799	0.686646638	0.48006551	0.203971641	0.315873401
AL033543.1	AL033543.1	0.015159978	0.06896159	0.023103728	0.029298236	0.020059502	0.033007234
AP005131.7	AP005131.7	0	0	0	0	0	0.105377172
AC018809.1	AC018809.1	0.794029848	0.590211084	0.408520576	0.532844563	0.573169936	0.335772498
AP000915.2	AP000915.2	0	0	0	0	0	0
AC078852.1	AC078852.1	0	0.193677137	0.388861811	0.17232109	0.230565794	0.318322627
AL132765.2	AL132765.2	0	0	0	0.808849604	0.330375972	0
AC022558.1	AC022558.1	0	0.185742246	0.375696733	0.166145966	0	0.305312187
AC139497.1	AC139497.1	0	0	0	0	0	0
AC005006.1	AC005006.1	0	0	0.933889845	0	0	0.4386761
AC110921.1	AC110921.1	0	0	0	0	0	0
AC069079.1	AC069079.1	0	0	0	0	0	0
AL359095.1	AL359095.1	0	0	0	0	0	0
AL162386.2	AL162386.2	0	0	0	0	0	0
AF131215.2	AF131215.2	0	0	0	0	0	0
DSCAM-IT1	DSCAM-IT1	0	0	0	0	0	0
AC010463.3	AC010463.3	0.394504264	0.160549789	0.714251673	0.411301496	0.370455581	0.979170767
AP005482.3	AP005482.3	2.407820429	2.4326361	1.570579508	2.094654965	1.382207952	1.524419791
AC011726.2	AC011726.2	0.354002976	0.760255017	0.455588411	0.491503216	0.187234396	0.270127025
AC008026.3	AC008026.3	0.415196187	0.392875706	0.296297637	0.194660737	0.123798608	0.416971578
AP001429.1	AP001429.1	0.334246751	0.403956997	0.431359801	0.362356545	0	0.354919254
AC106875.1	AC106875.1	0	0	0.824876993	0	0.627728225	0.866173688
AF131215.5	AF131215.5	0	0.01539109	0	0	0	0
AC090517.2	AC090517.2	1.588171331	1.237894069	1.099625118	1.952683946	0.541077653	0.477853445
AC007216.3	AC007216.3	0.14280551	0.244401209	0.727061333	0.170482736	0.187055724	0.698521657
AL031651.2	AL031651.2	0	0	0	0	0	0
AC006003.1	AC006003.1	0	0	0	0	0	0
AC091151.1	AC091151.1	0	0	0	0	0	0
AC105384.1	AC105384.1	0	0.229998832	0	0.073041585	0	0
AL161457.1	AL161457.1	0	0	0	0	0	0
AL122017.1	AL122017.1	0	0	0	0	0	0
AC015878.2	AC015878.2	0	0.27076693	0	0.236975018	0	0.427021468
AC022211.1	AC022211.1	0.327406845	0.275984411	2.09443202	0.390567541	0.509607682	1.370521422
AC111170.2	AC111170.2	0	0	0.187791813	0	0	0.240126232
AC035139.1	AC035139.1	0	0	0	0	0	0
AC108449.2	AC108449.2	1.735660808	1.390579647	1.813996618	0.702358779	1.070719049	1.633184734
AC067852.3	AC067852.3	0.131480043	0.034567189	0.587844049	0.18009056	0.164609952	0.316011316
AC004832.5	AC004832.5	0.689948563	0.743998299	1.292157428	0	1.392707585	0.783428995
TSPAN9-IT1	TSPAN9-IT1	0	0	0	0	0	0
AC005912.2	AC005912.2	0.140748558	0	0.026455612	0	0	0
AF131215.6	AF131215.6	0	0	0	0	0	0
AC087277.2	AC087277.2	0	0	0	0	0	0
AMMECR1-IT1	AMMECR1-IT1	0	0.136192962	0.146449294	0	0	0.230610059
AC009090.1	AC009090.1	0.323131378	0.39412886	0.287330442	0.434567917	0.319562445	0.767509886
DGCR11	DGCR11	0.379125193	0.245613702	1.222136836	0.280674872	1.170924923	1.168937219
AC133552.5	AC133552.5	2.282982382	2.03173395	1.103551352	2.439080529	1.549373456	0.716882935
AC036222.2	AC036222.2	0	0	0.323431177	0	0	0.261790748
AC009269.5	AC009269.5	0.291212186	0.353249884	0.137325537	0.4081064	0	0.111018756
AP000864.1	AP000864.1	0.473232062	0.111422924	0.60487028	0.360693516	0.367918962	0.430608572
AC093503.1	AC093503.1	0	0.319898816	0	0.152465115	0.204590237	0.283919402
AC010422.4	AC010422.4	0.616822522	0.218854308	0.663486718	0.150744226	0.181004565	0.406478983
AL353801.3	AL353801.3	0	0.502486423	0.153656196	0.127034685	0	0.124268838
ZBTB40-IT1	ZBTB40-IT1	0	0.757285298	0.795340558	0.937227616	0	0.902255762
AC105429.1	AC105429.1	0.194946864	0.222803325	0.281216332	0.085909054	0.251347049	0.292481402
AC012181.2	AC012181.2	0.527856045	1.354074088	0.171311887	0.462058603	0.227556261	0.495827148
AL122023.2	AL122023.2	0.935472572	1.326508586	0.081454166	1.033454718	0.176232123	0.128255518
AC079866.2	AC079866.2	0.199901588	0.292769972	0.570426985	0	0.18357671	0.134022301
LINC01217	LINC01217	0	0	0	0	0	0
HEXDC-IT1	HEXDC-IT1	0.330949567	0.518118132	0.159029768	0.383745759	0.095349387	0.236924826
AP001625.3	AP001625.3	0	0.479274028	0.53663583	0.4081064	0	0
EIPR1-IT1	EIPR1-IT1	0	0.097803188	0.203940329	0	0.117129688	0.085253454
AC022211.3	AC022211.3	0.56346763	0.746547535	1.604972726	0	0.494629631	1.380485655
AOAH-IT1	AOAH-IT1	0	0	0	0	0	0
AL109614.1	AL109614.1	1.218756374	1.601454066	0.589283148	0.975287538	0.64715699	0.740587402
AC080013.3	AC080013.3	0.426455849	0.559653327	0.386271283	0.504727161	0.156140287	0.113653564
MAGI1-IT1	MAGI1-IT1	0.080695862	0.23202706	0.207870368	0.207013227	0.105909078	0.331558475
AC007036.2	AC007036.2	0	0	0	0	0	0.326147285
AP000688.1	AP000688.1	0.150247709	0.448392483	0.055727507	0.108447511	0	0
AL020997.2	AL020997.2	1.572380392	0.85478243	0	0	0.98680992	1.572171779
AL121832.3	AL121832.3	0.316759771	0.425466824	0.482456973	0.561415103	0.649052526	0.399434721
AC122129.2	AC122129.2	0	0	0	0	0	0
AP002840.2	AP002840.2	0.556387231	1.047196345	0.43798192	1.335437521	0.136083869	0.582443281
TCF7L1-IT1	TCF7L1-IT1	0	0	0.195930858	0	0	0
Z93022.1	Z93022.1	0	0	0	0.034715641	0	0
Z97192.3	Z97192.3	0	0	0.338788359	0	0.197062693	0.292086733
